verb,noun,item,n_kwics,coll_freq,logDice,usage,noun_concreteness,noun_synset_len,verb_synset_len,snd3,snd10,snd25,snd50,queried_by_verb,queried_by_noun,n_nouns_for_verb,n_verbs_for_noun
forge,sound,forge sound,100,1021,3.84,forged a sound,3.7,8,7,201.18,297.75,348.31,382.29,1,0,89,10
forge,steel,forge steel,100,4002,7.58,forged steel,4.87,3,7,98.555,155.27,193.79,217.4,1,0,89,3
forge,strategy,forge strategy,100,812,3.06,forge a strategy,1.93,2,7,159.33,237.03,280.72,303.86,1,0,89,8
forge,style,forge style,100,1064,3.93,forged a style,2.67,9,7,265.3,373.91,413.91,433.56,1,0,89,6
forge,sword,forge sword,100,1856,6.22,sword forged,4.93,1,7,97.936,149.28,180.75,198.31,1,0,89,10
forge,tie,forge tie,100,6085,7.66,forge closer ties,4.81,9,7,169.49,246.42,275.49,292.55,1,0,89,5
forge,tool,forge tool,100,909,2.74,forging tools,4.6,4,7,195.29,277.16,313.4,337.24,1,0,89,8
forge,understanding,forge understanding,100,978,3.8,forge an understanding,1.92,4,7,129.87,208.71,244.67,262.27,1,0,89,4
forge,unity,forge unity,100,1931,6.66,forge unity,2.23,3,7,87.187,134.05,155.58,167.55,1,0,89,2
forge,vision,forge vision,100,606,3.64,forge a vision,3.39,5,7,168.58,240.77,273.17,291.0,1,0,89,3
forge,way,forge way,100,3946,2.78,forged the way,2.34,12,7,244.04,355.4,397.34,421.07,1,0,89,38
forge,weapon,forge weapon,100,2716,5.63,weapon forged,4.76,2,7,121.89,179.72,215.89,244.38,1,0,89,12
forge,wheel,forge wheel,100,6475,7.42,forged wheels,4.86,7,7,146.0,205.63,231.03,249.6,1,0,89,8
forge,will,forge will,100,697,4.44,forged will,2.64,3,7,119.66,173.51,192.85,203.27,1,0,89,4
forge,work,forge work,100,742,1.13,forged works,3.48,7,7,272.87,386.54,424.55,447.82,1,0,89,22
forge,world,forge world,100,812,2.44,world forged,4.36,8,7,202.2,309.66,360.98,390.98,1,0,89,28
frame,action,frame action,100,1448,3.31,frame the action,2.86,10,6,202.3,294.93,326.83,343.62,1,0,88,13
frame,analysis,frame analysis,100,1210,4.09,framing analysis,2.56,6,6,174.87,259.54,302.79,329.56,1,0,88,3
frame,answer,frame answer,100,936,3.45,frame an answer,2.89,5,6,136.99,211.28,240.33,253.53,1,0,88,2
frame,approach,frame approach,100,866,2.86,approach is framed,2.74,9,6,228.24,334.77,377.46,398.77,1,0,88,6
frame,area,frame area,100,1058,2.21,framed area,3.72,6,6,263.68,404.24,463.02,501.91,1,0,88,24
frame,argument,frame argument,100,3544,5.73,frame the argument,2.85,7,6,207.97,293.58,327.55,347.58,1,0,88,5
frame,art,frame art,100,4298,5.95,framed art,4.17,4,6,176.16,254.33,287.89,305.67,1,0,88,3
frame,article,frame article,100,953,2.58,article is framed,4.33,4,6,179.02,272.79,315.01,337.97,1,0,88,9
frame,artwork,frame artwork,100,2010,6.23,framed artwork,4.42,1,6,108.46,155.83,180.96,195.97,1,0,88,1
frame,body,frame body,100,876,2.7,body framed,4.79,11,6,237.41,335.77,373.18,393.77,1,0,88,40
frame,book,frame book,100,884,2.03,book is framed,4.9,11,6,222.59,338.67,394.89,426.22,1,0,88,15
frame,building,frame building,100,3599,5.23,framed building,4.64,4,6,193.2,298.76,338.74,361.38,1,0,88,10
frame,case,frame case,100,1167,2.33,frame the case,3.93,20,6,282.91,389.36,429.99,455.63,1,0,88,16
frame,certificate,frame certificate,100,2602,5.97,a framed certificate,4.59,2,6,104.12,157.48,186.97,201.77,1,0,88,2
frame,challenge,frame challenge,100,1073,3.2,frame the challenge,2.11,5,6,158.7,224.89,250.88,263.63,1,0,88,9
frame,change,frame change,100,819,1.88,framing climate change,2.89,10,6,169.83,260.43,300.98,324.77,1,0,88,14
frame,charge,frame charge,100,3282,5.56,framed charges,2.96,15,6,190.91,262.88,290.47,306.26,1,0,88,11
frame,choice,frame choice,100,848,2.82,framing choices,1.9,3,6,197.54,293.08,325.17,339.57,1,0,88,6
frame,constitution,frame constitution,100,1777,6.31,frame a constitution,3.23,5,6,95.206,156.34,197.8,225.68,1,0,88,1
frame,content,frame content,100,829,2.9,frame the content,2.59,7,6,164.92,250.07,280.91,297.3,1,0,88,17
frame,conversation,frame conversation,100,1902,5.06,frame the conversation,3.28,1,6,166.81,255.38,299.17,324.56,1,0,88,11
frame,debate,frame debate,100,5166,7.01,frame the debate,3.18,2,6,184.93,291.91,338.79,365.58,1,0,88,9
frame,decision,frame decision,100,1107,2.79,framed the decision,2.19,5,6,178.12,260.71,300.65,322.66,1,0,88,8
frame,design,frame design,100,903,3.15,framed design,3.27,7,6,235.93,343.99,390.64,412.09,1,0,88,5
frame,device,frame device,100,2179,4.45,a framing device,3.97,5,6,184.14,273.74,314.56,337.87,1,0,88,10
frame,discussion,frame discussion,100,5177,6.12,frame the discussion,3.07,2,6,180.21,295.44,351.36,377.72,1,0,88,11
frame,door,frame door,100,2048,4.5,framed doors,4.81,5,6,145.33,240.25,284.65,309.98,1,0,88,14
frame,effect,frame effect,100,810,2.11,framing effects,1.8,6,6,218.79,347.59,391.78,415.54,1,0,88,8
frame,entrance,frame entrance,100,1046,5.31,entrance is framed,4.23,3,6,158.83,263.67,300.9,320.01,1,0,88,1
frame,event,frame event,100,1146,2.68,frame the event,2.69,4,6,226.3,317.53,360.62,385.59,1,0,88,19
frame,experience,frame experience,100,1632,2.84,frame the experience,1.8,3,6,185.87,276.44,315.87,336.02,1,0,88,12
frame,eye,frame eye,100,1724,3.7,eyes framed,4.9,5,6,206.15,312.42,361.23,392.48,1,0,88,19
frame,face,frame face,100,9971,7.04,face framed,4.87,13,6,234.58,343.73,395.03,428.46,1,0,88,15
frame,film,frame film,100,896,2.94,film is framed,4.71,5,6,148.2,282.54,352.87,394.37,1,0,88,2
frame,guideline,frame guideline,100,997,4.49,frame guidelines,3.93,3,6,131.86,199.31,231.07,249.36,1,0,88,1
frame,home,frame home,100,906,1.89,framed homes,4.11,9,6,239.73,352.55,396.94,419.06,1,0,88,14
frame,house,frame house,100,2535,4.47,framed house,5.0,12,6,207.43,310.94,359.63,394.2,1,0,88,10
frame,idea,frame idea,100,1250,2.33,frame the idea,1.61,5,6,186.11,292.47,339.77,365.76,1,0,88,31
frame,image,frame image,100,3658,4.61,framed images,3.85,9,6,179.93,316.21,370.25,403.89,1,0,88,21
frame,issue,frame issue,100,13207,5.53,frame the issue,2.37,11,6,174.52,308.87,366.65,399.06,1,0,88,16
frame,law,frame law,100,2519,4.32,frame laws,2.57,7,6,136.56,216.4,271.88,309.43,1,0,88,10
frame,letter,frame letter,100,886,3.18,framed letter,4.7,5,6,200.25,296.12,337.49,359.86,1,0,88,7
frame,life,frame life,100,1280,2.22,frame our lives,2.69,14,6,228.25,333.37,374.48,396.14,1,0,88,27
frame,man,frame man,100,1425,2.55,man framed,4.79,11,6,192.73,336.5,412.7,455.21,1,0,88,37
frame,member,frame member,100,930,2.0,framing members,3.07,5,6,208.76,325.3,372.4,397.51,1,0,88,10
frame,message,frame message,100,1470,3.53,framed messages,3.97,2,6,175.56,250.41,284.71,304.77,1,0,88,13
frame,mirror,frame mirror,100,2488,6.7,framed mirror,4.97,2,6,102.91,144.62,161.39,168.89,1,0,88,3
frame,narrative,frame narrative,100,1830,5.85,frame the narrative,3.18,1,6,132.48,192.75,217.95,234.11,1,0,88,5
frame,page,frame page,100,1261,3.21,framed page,4.9,6,6,188.45,271.09,309.07,332.21,1,0,88,11
frame,painting,frame painting,100,2807,6.3,framed paintings,4.59,4,6,140.24,250.91,301.41,329.64,1,0,88,1
frame,panel,frame panel,100,1369,4.85,framed panels,4.26,8,6,183.13,251.92,274.54,285.58,1,0,88,2
frame,people,frame people,100,1346,1.21,frame people,4.82,4,6,190.25,264.24,315.17,343.14,1,0,88,39
frame,photo,frame photo,100,7784,6.32,framed photo,4.93,1,6,102.55,203.45,258.19,285.53,1,0,88,8
frame,photograph,frame photograph,100,5295,7.12,framed photograph,4.89,1,6,103.13,205.95,267.65,298.99,1,0,88,2
frame,picture,frame picture,100,9230,6.21,framed picture,4.52,10,6,124.67,237.09,298.33,333.94,1,0,88,7
frame,piece,frame piece,100,3014,4.61,framed piece,4.14,13,6,236.3,331.62,361.88,377.98,1,0,88,26
frame,plan,frame plan,100,929,2.4,framing plans,3.4,3,6,144.41,259.22,311.43,339.79,1,0,88,17
frame,policy,frame policy,100,3985,5.1,frame policies,2.76,3,6,171.66,250.29,295.41,320.55,1,0,88,12
frame,portrait,frame portrait,100,1877,6.13,framed portrait,4.9,2,6,170.53,252.81,297.64,326.61,1,0,88,1
frame,poster,frame poster,100,2543,6.56,framed poster,4.66,3,6,105.84,158.01,185.29,200.45,1,0,88,1
frame,print,frame print,100,7493,8.0,framed prints,4.17,7,6,123.22,179.56,203.89,218.09,1,0,88,2
frame,problem,frame problem,100,4129,3.54,frame the problem,2.68,3,6,202.61,312.71,353.01,375.03,1,0,88,16
frame,process,frame process,100,824,1.94,framing process,2.93,6,6,219.57,309.68,362.4,391.04,1,0,88,24
frame,project,frame project,100,1283,2.76,project is framed,3.62,2,6,170.17,284.97,344.87,374.52,1,0,88,19
frame,question,frame question,100,10258,5.23,frame the question,3.36,6,6,211.73,299.72,335.13,354.36,1,0,88,7
frame,regulation,frame regulation,100,1139,4.64,regulations framed,2.0,6,6,119.59,192.21,243.35,275.98,1,0,88,6
frame,research,frame research,100,1086,3.21,research is framed,3.03,2,6,170.07,249.43,282.88,299.95,1,0,88,9
frame,response,frame response,100,1243,3.84,frame a response,3.0,7,6,213.08,334.53,377.77,399.72,1,0,88,6
frame,rule,frame rule,100,3845,5.08,rules framed,2.57,12,6,177.48,280.06,326.59,358.7,1,0,88,11
frame,scene,frame scene,100,2267,5.07,frame the scene,3.93,10,6,236.31,326.09,358.85,376.01,1,0,88,5
frame,scheme,frame scheme,100,868,4.18,scheme framed,2.41,5,6,168.96,256.65,299.24,325.92,1,0,88,4
frame,set,frame set,100,828,2.91,framed set,3.41,13,6,195.14,287.11,323.46,341.74,1,0,88,8
frame,shot,frame shot,100,4420,5.89,frame the shot,4.44,17,6,163.26,250.01,288.05,309.59,1,0,88,10
frame,situation,frame situation,100,981,3.43,frame the situation,2.03,5,6,186.49,274.89,314.53,332.46,1,0,88,5
frame,space,frame space,100,1176,3.11,space framed,3.54,9,6,218.82,301.78,331.62,346.57,1,0,88,10
frame,story,frame story,100,4716,4.32,frame the story,3.3,6,6,197.18,328.22,376.06,402.62,1,0,88,28
frame,strategy,frame strategy,100,1046,3.37,framing strategies,1.93,2,6,159.33,237.03,280.72,303.86,1,0,88,8
frame,structure,frame structure,100,2423,4.7,framed structure,4.03,5,6,243.93,343.97,379.8,400.18,1,0,88,8
frame,study,frame study,100,1217,3.25,study is framed,3.7,10,6,170.51,280.01,333.13,360.44,1,0,88,5
frame,subject,frame subject,100,1369,4.3,frame the subject,3.14,8,6,174.8,298.14,360.85,387.8,1,0,88,3
frame,system,frame system,100,1256,1.9,framing system,2.94,9,6,223.61,330.78,374.49,401.55,1,0,88,36
frame,thing,frame thing,100,1899,1.86,frame things,3.17,12,6,143.55,268.8,339.04,370.97,1,0,88,51
frame,view,frame view,100,4872,5.33,framed views,3.21,10,6,225.92,335.06,380.85,402.91,1,0,88,14
frame,wall,frame wall,100,2224,5.32,framed walls,4.86,8,6,199.95,305.54,363.69,395.21,1,0,88,15
frame,way,frame way,100,1562,1.44,framed this way,2.34,12,6,244.04,355.4,397.34,421.07,1,0,88,38
frame,window,frame window,100,4587,5.96,framed windows,4.86,8,6,140.8,244.66,291.16,317.16,1,0,88,15
frame,work,frame work,100,4146,3.6,framed works,3.48,7,6,272.87,386.54,424.55,447.82,1,0,88,22
frame,world,frame world,100,1342,3.12,worlds were framed,4.36,8,6,202.2,309.66,360.98,390.98,1,0,88,28
freeze,account,freeze account,100,9258,6.74,accounts frozen,3.08,10,10,210.91,294.5,321.83,335.52,1,0,90,9
freeze,action,freeze action,100,1384,3.3,freeze the action,2.86,10,10,202.3,294.93,326.83,343.62,1,0,90,13
freeze,activity,freeze activity,100,980,2.88,freeze all settlement activity,2.72,6,10,227.17,320.91,359.98,381.47,1,0,90,10
freeze,ass,freeze ass,100,1761,6.35,freezing my ass,4.67,6,10,37.16,64.015,75.824,81.701,1,0,90,3
freeze,asset,freeze asset,100,9599,7.72,assets frozen,2.92,1,10,117.12,175.48,205.56,224.4,1,0,90,3
freeze,ball,freeze ball,100,1115,4.01,freeze the balls,5.0,12,10,152.85,224.94,253.8,268.96,1,0,90,26
freeze,banana,freeze banana,100,769,5.83,frozen bananas,5.0,2,10,55.448,83.968,102.36,117.74,1,0,90,1
freeze,berry,freeze berry,100,737,5.81,frozen berries,4.93,3,10,99.605,148.01,167.38,175.5,1,0,90,2
freeze,blood,freeze blood,100,1231,5.05,freeze the blood,4.86,5,10,132.86,194.1,218.83,232.67,1,0,90,9
freeze,body,freeze body,100,2178,4.08,body frozen,4.79,11,10,237.41,335.77,373.18,393.77,1,0,90,40
freeze,bottle,freeze bottle,100,614,4.22,frozen water bottles,4.91,3,10,120.42,183.22,217.03,239.9,1,0,90,12
freeze,butt,freeze butt,100,1355,6.48,freezing my butt,4.75,9,10,70.53,98.036,108.37,113.8,1,0,90,3
freeze,cell,freeze cell,100,1169,4.26,cells are frozen,4.44,7,10,151.64,244.74,286.69,309.52,1,0,90,11
freeze,computer,freeze computer,100,847,4.09,froze my computer,4.93,2,10,120.92,187.82,222.96,248.44,1,0,90,4
freeze,condition,freeze condition,100,857,2.91,freezing conditions,2.15,8,10,194.29,312.47,352.93,373.86,1,0,90,5
freeze,construction,freeze construction,100,774,4.41,freeze construction,3.72,7,10,171.15,247.99,287.73,311.35,1,0,90,1
freeze,cream,freeze cream,100,720,4.89,cream frozen,4.83,3,10,105.58,165.87,202.72,226.25,1,0,90,6
freeze,credit,freeze credit,100,1007,4.3,freeze your credit,2.71,9,10,96.505,137.46,156.97,168.26,1,0,90,1
freeze,day,freeze day,100,1370,2.17,freezing all day,3.92,10,10,202.17,322.8,424.94,489.25,1,0,90,31
freeze,development,freeze development,100,636,2.68,freeze development,2.41,9,10,188.62,267.55,302.33,321.56,1,0,90,9
freeze,dough,freeze dough,100,949,5.92,freeze the dough,4.79,2,10,52.491,77.146,88.196,95.46,1,0,90,2
freeze,egg,freeze egg,100,3438,6.59,freeze their eggs,4.97,3,10,124.85,178.59,202.35,217.95,1,0,90,9
freeze,embryo,freeze embryo,100,1700,6.98,embryos frozen,4.61,2,10,52.051,83.635,98.931,107.6,1,0,90,1
freeze,enemy,freeze enemy,100,1583,5.28,freeze enemies,2.83,4,10,148.22,227.71,259.5,276.9,1,0,90,13
freeze,face,freeze face,100,1553,4.48,face frozen,4.87,13,10,234.58,343.73,395.03,428.46,1,0,90,15
freeze,finger,freeze finger,100,926,4.44,fingers were frozen,5.0,3,10,107.49,155.49,183.73,208.51,1,0,90,12
freeze,fish,freeze fish,100,1108,4.74,frozen fish,5.0,4,10,164.99,237.0,271.35,292.14,1,0,90,9
freeze,food,freeze food,100,3413,4.87,frozen foods,4.8,3,10,169.07,241.2,280.07,303.04,1,0,90,18
freeze,foot,freeze foot,100,1427,4.3,feet frozen,4.9,11,10,236.46,337.5,383.01,409.62,1,0,90,23
freeze,frame,freeze frame,100,931,4.69,freeze frame,4.3,11,10,172.26,238.89,265.34,281.19,1,0,90,5
freeze,fruit,freeze fruit,100,1236,5.06,frozen fruit,4.81,3,10,128.34,194.72,221.4,242.63,1,0,90,8
freeze,fund,freeze fund,100,2288,4.86,funds frozen,3.18,3,10,147.28,207.45,229.19,247.48,1,0,90,8
freeze,funding,freeze funding,100,720,3.92,freeze funding,3.17,2,10,108.73,159.63,185.68,200.13,1,0,90,3
freeze,game,freeze game,100,1114,2.03,freeze the game,4.5,11,10,197.97,310.04,362.54,399.13,1,0,90,35
freeze,ground,freeze ground,100,4326,6.2,ground is frozen,4.77,11,10,207.06,291.84,324.49,350.64,1,0,90,13
freeze,half,freeze half,100,932,4.82,freeze half,3.27,2,10,173.32,284.54,329.41,354.84,1,0,90,3
freeze,hand,freeze hand,100,1490,3.28,hands frozen,4.72,14,10,269.2,382.64,427.86,454.46,1,0,90,33
freeze,heart,freeze heart,100,936,3.86,heart is frozen,4.52,10,10,222.29,308.92,338.38,354.34,1,0,90,18
freeze,ice,freeze ice,100,1270,6.02,ice frozen,4.89,8,10,122.09,174.58,198.81,212.59,1,0,90,5
freeze,image,freeze image,100,795,2.47,freeze the image,3.85,9,10,179.93,316.21,370.25,403.89,1,0,90,21
freeze,item,freeze item,100,643,2.51,frozen items,4.41,5,10,197.78,301.7,343.31,365.49,1,0,90,15
freeze,juice,freeze juice,100,677,5.1,freeze the juice,4.89,4,10,86.673,133.6,170.71,193.42,1,0,90,8
freeze,lake,freeze lake,100,2002,6.63,lake is frozen,4.88,3,10,147.63,237.64,283.27,312.67,1,0,90,1
freeze,layer,freeze layer,100,686,4.03,layer is frozen,3.52,5,10,209.54,295.05,324.1,342.07,1,0,90,8
freeze,leftover,freeze leftover,100,1053,6.45,freeze the leftovers,4.15,1,10,9.8317,13.831,15.423,16.182,1,0,90,1
freeze,man,freeze man,100,737,1.63,man frozen,4.79,11,10,192.73,336.5,412.7,455.21,1,0,90,37
freeze,market,freeze market,100,779,3.0,freeze the market,4.7,5,10,166.28,245.6,289.22,311.24,1,0,90,22
freeze,meal,freeze meal,100,966,4.47,frozen meals,4.62,3,10,108.62,181.62,219.62,243.19,1,0,90,3
freeze,meat,freeze meat,100,1528,5.68,frozen meat,4.9,3,10,92.942,146.23,184.83,210.57,1,0,90,6
freeze,milk,freeze milk,100,1022,5.38,freeze milk,4.92,4,10,85.509,138.38,171.6,192.28,1,0,90,6
freeze,moment,freeze moment,100,2467,5.07,moment frozen,1.61,6,10,260.29,370.13,427.44,458.27,1,0,90,8
freeze,money,freeze money,100,700,1.7,money frozen,4.54,3,10,103.44,164.62,189.47,205.68,1,0,90,15
freeze,motion,freeze motion,100,886,4.71,freeze motion,3.8,7,10,126.73,181.66,202.69,213.78,1,0,90,2
freeze,movement,freeze movement,100,655,3.25,freeze the movement,3.63,11,10,228.82,319.09,350.45,367.29,1,0,90,13
freeze,night,freeze night,100,1666,4.36,freezing last night,4.52,8,10,159.19,285.53,366.7,433.96,1,0,90,4
freeze,part,freeze part,100,740,0.69,freeze part,3.29,12,10,237.04,382.12,430.05,454.33,1,0,90,30
freeze,pay,freeze pay,100,861,5.42,pay frozen,3.54,1,10,63.407,103.04,127.69,144.08,1,0,90,3
freeze,payment,freeze payment,100,641,3.37,freeze payments,3.91,3,10,96.859,166.16,199.73,223.52,1,0,90,5
freeze,pea,freeze pea,100,664,5.8,frozen peas,4.9,3,10,33.212,61.527,80.495,96.759,1,0,90,3
freeze,people,freeze people,100,1282,1.15,freeze people,4.82,4,10,190.25,264.24,315.17,343.14,1,0,90,39
freeze,pipe,freeze pipe,100,968,5.45,frozen pipes,4.88,5,10,109.14,163.13,193.31,210.85,1,0,90,5
freeze,plan,freeze plan,100,836,2.3,plan was frozen,3.4,3,10,144.41,259.22,311.43,339.79,1,0,90,17
freeze,portion,freeze portion,100,966,4.49,freeze portions,3.78,7,10,178.36,255.0,285.28,300.93,1,0,90,5
freeze,price,freeze price,100,1355,3.61,freeze prices,3.63,7,10,150.25,226.12,259.48,280.51,1,0,90,14
freeze,process,freeze process,100,757,1.86,freeze the process,2.93,6,10,219.57,309.68,362.4,391.04,1,0,90,24
freeze,product,freeze product,100,1309,2.7,frozen products,4.17,6,10,227.73,323.72,365.31,390.22,1,0,90,15
freeze,program,freeze program,100,1030,2.19,freeze its nuclear program,3.43,8,10,175.08,280.8,337.3,363.32,1,0,90,15
freeze,rain,freeze rain,100,1656,6.26,freezing rain,4.97,3,10,111.44,176.37,212.4,234.63,1,0,90,4
freeze,rate,freeze rate,100,2080,3.98,freeze rates,2.5,4,10,155.47,233.69,262.65,282.31,1,0,90,13
freeze,rest,freeze rest,100,1257,4.51,and freeze the rest,3.03,7,10,192.69,296.32,342.93,369.25,1,0,90,5
freeze,river,freeze river,100,1360,5.73,river was frozen,4.89,1,10,183.95,321.39,382.87,418.96,1,0,90,4
freeze,salary,freeze salary,100,1140,5.59,freeze salaries,3.69,1,10,76.713,127.35,155.35,172.8,1,0,90,5
freeze,sample,freeze sample,100,1541,4.89,samples were frozen,3.79,3,10,166.24,232.86,260.07,273.73,1,0,90,4
freeze,screen,freeze screen,100,874,4.48,screen is frozen,4.6,9,10,184.18,258.18,287.66,306.13,1,0,90,8
freeze,soil,freeze soil,100,1022,5.33,frozen soil,4.87,4,10,153.97,228.07,261.15,280.98,1,0,90,6
freeze,spending,freeze spending,100,873,5.32,freeze spending,3.31,2,10,78.229,122.43,144.17,157.7,1,0,90,4
freeze,sperm,freeze sperm,100,814,6.07,sperm frozen,4.82,1,10,41.695,62.653,72.437,78.772,1,0,90,1
freeze,system,freeze system,100,1158,1.81,freeze the system,2.94,9,10,223.61,330.78,374.49,401.55,1,0,90,36
freeze,tax,freeze tax,100,1129,4.14,freeze council tax,3.89,1,10,84.254,125.94,147.02,164.68,1,0,90,5
freeze,temperature,freeze temperature,100,1914,5.51,freezing temperatures,3.71,2,10,147.68,213.28,241.41,258.41,1,0,90,2
freeze,thing,freeze thing,100,1241,1.26,freeze things,3.17,12,10,143.55,268.8,339.04,370.97,1,0,90,51
freeze,time,freeze time,100,4644,2.62,freeze time,3.07,10,10,273.83,408.51,469.17,512.74,1,0,90,50
freeze,tissue,freeze tissue,100,903,5.34,tissue is frozen,4.93,2,10,130.64,195.84,232.23,256.76,1,0,90,5
freeze,tuition,freeze tuition,100,783,5.81,to freeze tuition,3.52,2,10,59.394,86.651,97.236,103.91,1,0,90,2
freeze,vegetable,freeze vegetable,100,936,5.53,frozen vegetables,4.89,2,10,70.178,130.48,163.96,189.0,1,0,90,5
freeze,wage,freeze wage,100,1479,5.88,freeze wages,3.79,1,10,52.345,74.4,85.397,93.429,1,0,90,5
freeze,water,freeze water,100,5735,5.43,freezing cold water,5.0,6,10,232.15,324.2,362.8,390.59,1,0,90,24
freeze,weather,freeze weather,100,880,5.23,freezing weather,3.83,1,10,126.32,196.47,226.45,245.27,1,0,90,2
freeze,winter,freeze winter,100,986,5.68,freezing cold winters,3.84,1,10,146.25,260.96,312.81,335.9,1,0,90,1
freeze,world,freeze world,100,694,2.23,freeze the world,4.36,8,10,202.2,309.66,360.98,390.98,1,0,90,28
fuel,action,fuel action,100,958,2.73,action fueled,2.86,10,4,202.3,294.93,326.83,343.62,1,0,99,13
fuel,activity,fuel activity,100,1646,3.57,fuelled activities,2.72,6,4,227.17,320.91,359.98,381.47,1,0,99,10
